"date","precipitation","temp_max","temp_min","wind","weather"
"04-07-13",0,21.7,13.9,2.2,"fog"
"05-07-13",0,23.3,13.9,2.6,"sun"
"06-07-13",0,26.1,13.3,2.2,"sun"
"07-07-13",0,23.9,13.9,2.9,"sun"
"08-07-13",0,26.7,13.3,2.8,"sun"
"09-07-13",0,30,15,2.5,"sun"
"10-07-13",0,22.2,13.9,2.6,"sun"
"11-07-13",0,22.8,12.2,3,"sun"
"12-07-13",0,19.4,13.3,2.2,"sun"
"13-07-13",0,26.1,11.1,3.1,"sun"
"14-07-13",0,27.8,12.8,3,"sun"
"15-07-13",0,27.8,14.4,4.6,"sun"
"16-07-13",0,31.1,18.3,4.1,"sun"
"17-07-13",0,22.2,15,3.7,"sun"
"18-07-13",0,26.1,13.9,2,"sun"
"19-07-13",0,27.8,13.3,1.9,"sun"
"20-07-13",0,25,13.3,2,"sun"
"21-07-13",0,23.9,12.8,2.3,"sun"
"22-07-13",0,26.1,13.3,2.4,"fog"
"23-07-13",0,31.1,13.9,3,"sun"
"24-07-13",0,31.1,14.4,2.5,"sun"
"25-07-13",0,31.1,12.8,2.3,"sun"
"26-07-13",0,31.1,14.4,2.9,"sun"
"27-07-13",0,25.6,12.8,2.6,"sun"
"28-07-13",0,21.1,12.2,3.4,"fog"
"29-07-13",0,25,13.3,1.4,"sun"
"30-07-13",0,25,13.3,2.8,"sun"
"31-07-13",0,21.7,13.3,1.8,"sun"
"01-08-13",0,20.6,13.3,3.9,"sun"
"02-08-13",2,17.2,15,2,"rain"
"03-08-13",0,25,15.6,2.4,"fog"
"04-08-13",0,28.9,15,3.4,"sun"
"05-08-13",0,30,15,2.1,"sun"
"06-08-13",0,30.6,13.9,1.4,"sun"
"07-08-13",0,31.1,13.9,1.9,"sun"
"08-08-13",0,28.3,14.4,2.5,"sun"
"09-08-13",0,28.3,14.4,2.1,"sun"
"10-08-13",2.3,25.6,15,2.9,"rain"
"11-08-13",0,25,14.4,2.9,"sun"
"12-08-13",0,25.6,16.1,1.9,"sun"
"13-08-13",0,27.8,15,1.8,"sun"
"14-08-13",0.8,27.2,15,2,"rain"
"15-08-13",1.8,21.1,17.2,1,"rain"
"16-08-13",0,28.9,16.1,2.2,"fog"
"17-08-13",0,25.6,17.2,3,"sun"
"18-08-13",0,26.1,15.6,3.1,"sun"
"19-08-13",0,26.7,15.6,3,"sun"
"20-08-13",0,25.6,16.1,4.6,"sun"
"21-08-13",0,27.8,15,4.3,"sun"
"22-08-13",0,28.9,15,1.9,"sun"
"23-08-13",0,25,16.1,4.1,"sun"
"24-08-13",0,25,16.7,2.7,"sun"
"25-08-13",0.3,22.2,16.1,2.6,"rain"
"26-08-13",1,24.4,16.1,1.9,"rain"
"27-08-13",1.3,26.7,17.2,1.4,"rain"
"28-08-13",5.6,26.7,15.6,1.3,"rain"
"29-08-13",19.3,23.9,18.3,3,"rain"
"30-08-13",0,26.1,16.1,2.9,"sun"
"31-08-13",0,27.8,13.9,2.6,"sun"
"01-09-13",0,27.8,15.6,2.5,"sun"
"02-09-13",0,27.8,17.2,2.1,"sun"
"03-09-13",2.3,25,16.7,1.7,"rain"
"04-09-13",0.3,22.8,16.1,2.4,"rain"
"05-09-13",27.7,20,15.6,2.5,"rain"
"06-09-13",21.3,21.7,16.1,2.6,"rain"
"07-09-13",0,23.3,17.2,2,"sun"
"08-09-13",0,26.7,14.4,1.5,"fog"
"09-09-13",0,26.1,13.9,2.1,"sun"
"10-09-13",0,26.7,15,3.7,"sun"
"11-09-13",0,33.9,16.1,2.4,"sun"
"12-09-13",0,25.6,15,1.7,"sun"
"13-09-13",0,18.9,15.6,2,"sun"
"14-09-13",0,21.7,15.6,1.4,"fog"
"15-09-13",3.3,18.9,14.4,2.2,"rain"
"16-09-13",0.3,21.7,15,4.3,"rain"
"17-09-13",0,17.8,13.9,2.3,"sun"
"18-09-13",0,21.1,13.3,2.5,"sun"
"19-09-13",0,25.6,10,1.5,"sun"
"20-09-13",3.6,23.3,13.3,3,"rain"
"21-09-13",0,21.1,13.3,2.5,"sun"
"22-09-13",13.5,17.2,13.3,5.5,"rain"
"23-09-13",2.8,16.1,11.1,4.5,"rain"
"24-09-13",0,17.8,10,2.6,"sun"
"25-09-13",2,16.1,9.4,3,"rain"
"26-09-13",0,17.2,7.2,2.2,"sun"
"27-09-13",1,13.9,10.6,4.3,"rain"
"28-09-13",43.4,16.7,11.7,6,"rain"
"29-09-13",16.8,14.4,11.1,7.1,"rain"
"30-09-13",18.5,13.9,10,6.3,"rain"
"01-10-13",7.9,14.4,8.9,4.7,"rain"
"02-10-13",5.3,12.8,9.4,2.4,"rain"
"03-10-13",0.8,14.4,8.9,0.9,"rain"
"04-10-13",0,17.8,5.6,1.1,"sun"
"05-10-13",0,20,8.3,1.6,"sun"
"06-10-13",4.1,22.8,7.8,2.6,"rain"
"07-10-13",0.5,16.1,11.7,6.3,"rain"
"08-10-13",6.9,13.9,7.8,3,"rain"
"09-10-13",0,15,5.6,1.6,"sun"
"10-10-13",1,14.4,8.3,1.7,"rain"
"11-10-13",9.1,13.9,10.6,1,"rain"
"12-10-13",1,14.4,8.9,2.2,"rain"
"13-10-13",0,15,6.7,1.8,"fog"
"14-10-13",0,15.6,3.9,1.6,"sun"
"15-10-13",0,15.6,5,0.9,"sun"
"16-10-13",0,12.8,8.9,2.7,"fog"
"17-10-13",0,14.4,8.9,1.7,"fog"
"18-10-13",0,12.8,7.2,1.2,"sun"
"19-10-13",0,10.6,7.8,1.4,"sun"
"20-10-13",0,10.6,7.8,2.4,"sun"
"21-10-13",0,11.7,8.3,2.5,"sun"
"22-10-13",0,14.4,7.2,1.9,"sun"
"23-10-13",0,12.8,6.1,0.4,"sun"
"24-10-13",0,10,6.1,0.6,"sun"
"25-10-13",0,12.2,7.8,1.8,"sun"
"26-10-13",0,11.7,8.3,2.7,"sun"
"27-10-13",1.8,13.9,8.3,4.4,"rain"
"28-10-13",0,14.4,7.2,5.1,"sun"
"29-10-13",0,13.3,3.3,2.2,"sun"
"30-10-13",0.5,15,5.6,3.9,"rain"
"31-10-13",0.3,14.4,10.6,2.2,"rain"
"01-11-13",1.3,17.8,11.7,1.4,"rain"
"02-11-13",12.7,14.4,8.3,7.9,"rain"
"03-11-13",0.5,12.2,4.4,2.4,"rain"
"04-11-13",0,10.6,3.9,1.6,"drizzle"
"05-11-13",2.5,13.3,7.2,3.1,"rain"
"06-11-13",3.8,12.8,7.8,1.7,"rain"
"07-11-13",30,11.1,10,7.2,"rain"
"08-11-13",0,13.3,7.2,4.1,"sun"
"09-11-13",1.8,11.1,5,1.4,"rain"
"10-11-13",0,11.1,8.3,4.4,"sun"
"11-11-13",0,16.1,6.1,2.6,"fog"
"12-11-13",4.1,15.6,8.9,2.2,"rain"
"13-11-13",0,13.9,10.6,3.8,"sun"
"14-11-13",1.3,11.1,6.1,1.1,"rain"
"15-11-13",3,10.6,7.2,6,"rain"
"16-11-13",0,10,5,4.6,"sun"
"17-11-13",5.3,11.7,7.2,5.4,"rain"
"18-11-13",26.2,12.8,9.4,3.9,"rain"
"19-11-13",1,13.3,4.4,5.1,"rain"
"20-11-13",0,7.8,1.7,4.3,"sun"
"21-11-13",0,7.8,-0.5,3.6,"sun"
"22-11-13",0,9.4,0,4.6,"sun"
"23-11-13",0,11.1,1.1,2.6,"sun"
"24-11-13",0,11.7,0.6,0.9,"fog"
"25-11-13",0,12.2,2.2,0.5,"sun"
"26-11-13",0,12.2,2.8,1,"sun"
"27-11-13",0,14.4,5.6,1.3,"sun"
"28-11-13",0,11.7,3.3,0.7,"sun"
"29-11-13",0.5,9.4,5,2.1,"rain"
"30-11-13",2.3,11.1,7.2,3.9,"rain"
"01-12-13",3,13.3,7.8,8.8,"rain"
"02-12-13",4.6,7.8,1.7,3.5,"rain"
"03-12-13",0,5,-0.5,5.6,"sun"
"04-12-13",0,4.4,-2.1,1.6,"sun"
"05-12-13",0,1.1,-4.9,2.6,"sun"
"06-12-13",0,1.1,-4.3,4.7,"sun"
"07-12-13",0,0,-7.1,3.1,"sun"
"08-12-13",0,2.2,-6.6,2.2,"sun"
"09-12-13",0,1.1,-4.9,1.3,"sun"
"10-12-13",0,5.6,0.6,1.5,"sun"
"11-12-13",0,5,-1.6,0.8,"sun"
"12-12-13",6.9,5.6,-0.5,2.3,"rain"
"13-12-13",0.5,9.4,5.6,2.9,"rain"
"14-12-13",0,9.4,6.1,3.7,"sun"
"15-12-13",1.3,11.7,8.3,3.9,"rain"
"16-12-13",0.3,10,4.4,1,"rain"
"17-12-13",0,8.3,4.4,2.7,"sun"
"18-12-13",1.3,7.8,2.2,2.8,"rain"
"19-12-13",0,5,0,2.1,"sun"
"20-12-13",5.6,8.3,0.6,3.7,"snow"
"21-12-13",5.6,8.9,5.6,2.3,"rain"
"22-12-13",10.7,10.6,8.3,4,"rain"
"23-12-13",1.5,11.7,6.1,5.9,"rain"
"24-12-13",0,8.3,2.8,1.7,"sun"
"25-12-13",0,6.7,1.7,0.8,"sun"
"26-12-13",0,6.7,0.6,0.5,"sun"
"27-12-13",0.3,8.9,0,2.1,"rain"
"28-12-13",0,9.4,3.3,1.3,"sun"
"29-12-13",0,7.2,1.7,1.1,"sun"
"30-12-13",0.3,8.9,4.4,2.6,"rain"
"31-12-13",0.5,8.3,5,1.7,"rain"
"01-01-14",0,7.2,3.3,1.2,"sun"
"02-01-14",4.1,10.6,6.1,3.2,"rain"
"03-01-14",1.5,8.9,2.8,2.6,"rain"
"04-01-14",0,7.8,0.6,2.7,"fog"
"05-01-14",0,8.3,-0.5,3.7,"sun"
"06-01-14",0.3,7.8,-0.5,2.6,"rain"
"07-01-14",12.2,8.3,5,1.6,"rain"
"08-01-14",9.7,10,7.2,4.6,"rain"
"09-01-14",5.8,9.4,5.6,6.3,"rain"
"10-01-14",4.3,12.8,8.3,7,"rain"
"11-01-14",21.3,14.4,7.2,8.8,"rain"
"12-01-14",1.5,11.1,5.6,8.1,"rain"
"13-01-14",0,10.6,10,7.1,"sun"
"14-01-14",0,11.1,7.2,1.3,"sun"
"15-01-14",0,11.1,5.6,2.5,"sun"
"16-01-14",0,6.7,4.4,2.7,"sun"
"17-01-14",0,5.6,2.8,2.3,"sun"
"18-01-14",0,9.4,0.6,2.2,"sun"
"19-01-14",0,6.1,3.3,2.5,"sun"
"20-01-14",0,10,2.8,2.2,"sun"
"21-01-14",0,10,1.7,1.5,"sun"
"22-01-14",0.5,9.4,5.6,2.6,"rain"
"23-01-14",0,10,2.8,5.2,"fog"
"24-01-14",0,12.8,1.1,1.9,"sun"
"25-01-14",0,12.2,1.1,0.8,"sun"
"26-01-14",0,8.3,0.6,1.3,"sun"
"27-01-14",0,9.4,1.7,1.3,"sun"
"28-01-14",8.9,11.1,6.1,1.6,"rain"
"29-01-14",21.6,11.1,7.2,3.4,"rain"
"30-01-14",0,8.3,6.1,6.4,"sun"
"31-01-14",2.3,7.8,5.6,2.6,"rain"
"01-02-14",2,7.8,2.8,0.8,"rain"
"02-02-14",0,8.9,1.1,2.5,"sun"
"03-02-14",0,5,0,4.3,"sun"
"04-02-14",0,2.8,-2.1,4.7,"sun"
"05-02-14",0,-0.5,-5.5,6.6,"sun"
"06-02-14",0,-1.6,-6,4.5,"sun"
"07-02-14",0,3.3,-4.9,4.2,"sun"
"08-02-14",5.1,5.6,-0.5,4.6,"snow"
"09-02-14",0.5,3.9,0,2.4,"rain"
"10-02-14",18.3,10,2.2,4.7,"rain"
"11-02-14",17,12.2,5.6,3.8,"rain"
"12-02-14",4.6,12.2,7.2,6.4,"rain"
"13-02-14",1.8,12.8,7.8,6.3,"rain"
"14-02-14",9.4,11.7,6.1,6.4,"rain"
"15-02-14",11.7,11.1,5,5.1,"rain"
"16-02-14",26.4,9.4,3.9,7.9,"rain"
"17-02-14",14.5,8.3,4.4,5.5,"rain"
"18-02-14",15.2,8.9,5,6.2,"rain"
"19-02-14",1,8.3,3.9,6,"rain"
"20-02-14",3,10,5.6,6.9,"rain"
"21-02-14",2.8,6.7,3.9,2.9,"rain"
"22-02-14",2.5,5.6,2.8,3.1,"rain"
"23-02-14",6.1,7.2,3.9,2.6,"rain"
"24-02-14",13,6.7,3.3,3.2,"rain"
"25-02-14",0.3,12.2,3.9,4.5,"rain"
"26-02-14",0,13.9,5.6,2.5,"sun"
"27-02-14",0,12.8,4.4,2.3,"sun"
"28-02-14",0,14.4,4.4,5.9,"sun"
"01-03-14",0.5,7.2,4.4,4.7,"rain"
"02-03-14",19.1,11.1,2.8,5.7,"rain"
"03-03-14",10.7,14.4,8.9,5.1,"rain"
"04-03-14",16.5,13.9,7.8,3.9,"rain"
"05-03-14",46.7,15.6,10.6,3.9,"rain"
"06-03-14",3,13.3,10,6.2,"rain"
"07-03-14",0,15.6,8.9,4.2,"sun"
"08-03-14",32.3,12.8,6.7,2.7,"rain"
"09-03-14",4.3,15,9.4,4.3,"rain"
"10-03-14",18.8,12.2,6.1,2.2,"rain"
"11-03-14",0,14.4,4.4,2.3,"fog"
"12-03-14",0,16.1,3.3,1.9,"fog"
"13-03-14",0.5,13.9,5,2.5,"rain"
"14-03-14",6.9,14.4,8.3,6.1,"rain"
"15-03-14",8.1,16.7,4.4,3,"rain"
"16-03-14",27.7,10.6,4.4,3.8,"rain"
"17-03-14",0.3,10,2.8,3.2,"rain"
"18-03-14",0,10,3.3,1.6,"sun"
"19-03-14",0.5,11.1,3.3,5.1,"rain"
"20-03-14",0,11.1,1.7,3,"sun"
"21-03-14",0,10.6,2.8,3.8,"sun"
"22-03-14",0,11.1,1.1,1.8,"sun"
"23-03-14",0,12.8,4.4,3.3,"sun"
"24-03-14",0,18.9,2.8,2.2,"sun"
"25-03-14",4.1,13.9,6.7,4.4,"rain"
"26-03-14",3.6,11.1,5.6,2.4,"rain"
"27-03-14",0.3,12.2,6.7,2.8,"rain"
"28-03-14",22.1,11.7,7.2,3.9,"rain"
"29-03-14",14,11.7,7.2,5.1,"rain"
"30-03-14",0,11.1,5,5.1,"sun"
"31-03-14",0,15.6,2.2,3.8,"sun"
"01-04-14",0,14.4,6.7,2.8,"sun"
"02-04-14",0,14.4,5.6,4.2,"sun"
"03-04-14",2.5,13.3,6.1,3.9,"rain"
"04-04-14",0,12.8,6.1,4.7,"sun"
"05-04-14",4.6,11.7,7.8,4.3,"rain"
"06-04-14",0,13.9,8.3,2.6,"sun"
"07-04-14",0,21.1,9.4,2.5,"sun"
"08-04-14",4.6,15.6,8.3,4.2,"rain"
"09-04-14",0,14.4,6.7,2.9,"sun"
"10-04-14",0,15,6.7,3.6,"sun"
"11-04-14",0,17.2,5,2.8,"sun"
"12-04-14",0,16.1,7.8,4.4,"sun"
"13-04-14",0,20.6,5.6,3.1,"sun"
"14-04-14",0,20,5.6,2.6,"sun"
"15-04-14",0.5,14.4,7.8,4,"rain"
"16-04-14",10.9,11.1,8.9,4.6,"rain"
"17-04-14",18.5,11.7,7.2,4.7,"rain"
"18-04-14",0,14.4,5.6,3.8,"sun"
"19-04-14",13.7,11.7,5.6,4.7,"rain"
"20-04-14",0,15.6,5.6,2.7,"sun"
"21-04-14",5.1,17.2,7.8,2.5,"rain"
"22-04-14",14.2,12.2,5,4.2,"rain"
"23-04-14",8.9,11.7,6.1,5,"rain"
"24-04-14",12.4,13.9,6.1,5.3,"rain"
"25-04-14",0,14.4,5.6,2.3,"sun"
"26-04-14",3.3,15,5.6,3.9,"rain"
"27-04-14",6.9,11.1,6.1,5.8,"rain"
"28-04-14",0,16.1,4.4,2.6,"sun"
"29-04-14",0,25,9.4,2.3,"sun"
"30-04-14",0,27.8,9.4,3.9,"sun"
"01-05-14",0,29.4,11.1,3,"sun"
"02-05-14",0,18.3,10.6,4.7,"sun"
"03-05-14",33.3,15,8.9,3.4,"rain"
"04-05-14",16,14.4,8.9,4.2,"rain"
"05-05-14",5.1,15.6,9.4,3.8,"rain"
"06-05-14",0,16.7,8.3,2.6,"sun"
"07-05-14",0,18.3,7.2,1.7,"sun"
"08-05-14",13.7,13.9,9.4,3.4,"rain"
"09-05-14",2,13.3,7.2,5.6,"rain"
"10-05-14",0.5,15.6,7.2,2.1,"rain"
"11-05-14",0,18.9,8.3,1.7,"sun"
"12-05-14",0,24.4,9.4,2.7,"sun"
"13-05-14",0,26.7,12.8,3.8,"sun"
"14-05-14",0,27.8,13.3,3.3,"sun"
"15-05-14",0,26.7,12.8,3,"sun"
"16-05-14",0,20,11.7,4.1,"sun"
"17-05-14",0,20,11.7,3.2,"sun"
"18-05-14",0,20,10.6,3.2,"sun"
"19-05-14",0,21.1,10,2.2,"sun"
"20-05-14",0,22.2,10,2.7,"sun"
"21-05-14",0,20,10.6,1.7,"sun"
"22-05-14",0,24.4,11.7,2.5,"sun"
"23-05-14",3.8,20,12.8,4,"rain"
"24-05-14",0,18.3,11.1,2.4,"sun"
"25-05-14",5.6,15,10.6,1.4,"rain"
"26-05-14",0,18.3,11.1,4.5,"sun"
"27-05-14",0,20,10,2.5,"sun"
"28-05-14",0,18.9,10,3.4,"sun"
"29-05-14",0,18.9,11.1,4.3,"sun"
"30-05-14",0,20.6,8.9,4.5,"sun"
"31-05-14",0,23.3,10,2.2,"sun"
"01-06-14",0,22.2,10.6,2.3,"sun"
"02-06-14",0,23.3,11.1,2.4,"sun"
"03-06-14",0,18.3,11.1,3.2,"sun"
"04-06-14",0,19.4,10,2.6,"sun"
"05-06-14",0,22.2,10,2.4,"sun"
"06-06-14",0,25,10.6,3.2,"sun"
"07-06-14",0,24.4,13.3,3.1,"sun"
"08-06-14",0,23.3,12.2,2.1,"sun"
"09-06-14",0,21.1,13.3,3.6,"sun"
"10-06-14",0,20,12.2,2.9,"sun"
"11-06-14",0,23.9,11.1,2.7,"sun"
"12-06-14",1.8,21.7,12.2,4,"rain"
"13-06-14",6.4,15.6,11.1,5,"rain"
"14-06-14",0,17.8,11.7,3.2,"sun"
"15-06-14",0.5,18.3,10,3.6,"rain"
"16-06-14",3.6,17.8,8.9,2.4,"rain"
"17-06-14",1.3,17.8,10,3,"rain"
"18-06-14",0,18.9,11.1,2.7,"sun"
"19-06-14",0.8,25.6,11.7,3.7,"rain"
"20-06-14",0.3,20,10,3.4,"rain"
"21-06-14",0,22.2,10.6,3.6,"sun"
"22-06-14",0,25,11.1,2.7,"sun"
"23-06-14",0,25,13.3,2.5,"sun"
"24-06-14",0,24.4,14.4,2.5,"sun"
"25-06-14",0,26.1,13.9,2.4,"sun"
"26-06-14",0,21.1,14.4,4.1,"sun"
"27-06-14",1.8,21.1,13.9,4.5,"rain"
"28-06-14",2.3,20,13.3,4.3,"rain"
"29-06-14",0,20.6,12.8,3.2,"sun"
"30-06-14",0,25.6,12.8,4.4,"sun"
"01-07-14",0,34.4,15.6,3.5,"sun"
"02-07-14",0,27.2,14.4,3.6,"sun"
"03-07-14",0,21.7,13.9,3.1,"sun"
"04-07-14",0,23.9,13.9,3.6,"sun"
"05-07-14",0,24.4,13.3,2.2,"fog"
"06-07-14",0,28.9,15,3,"sun"
"07-07-14",0,27.2,17.8,4.1,"fog"
"08-07-14",0,30,15.6,3.5,"sun"
"09-07-14",0,26.7,13.9,2.3,"sun"
"10-07-14",0,28.9,12.8,2.2,"fog"
"11-07-14",0,31.1,15,2.2,"sun"
"12-07-14",0,32.2,16.7,2.2,"sun"
"13-07-14",0,29.4,15,2.6,"sun"
"14-07-14",0,27.8,15,2.8,"sun"
"15-07-14",0,31.1,13.9,2.3,"sun"
"16-07-14",0,31.1,14.4,2.4,"sun"
"17-07-14",0,26.7,13.9,3.7,"sun"
"18-07-14",0,23.9,11.7,2.8,"sun"
"19-07-14",0,25.6,15,5.4,"fog"
"20-07-14",0,19.4,14.4,2.8,"sun"
"21-07-14",0,23.9,13.3,2.2,"sun"
"22-07-14",0.3,21.1,13.3,1.1,"rain"
"23-07-14",19.3,18.9,13.3,3.3,"rain"
"24-07-14",0,20.6,12.8,4.7,"sun"
"25-07-14",0,22.8,12.2,2.7,"sun"
"26-07-14",0,26.1,13.3,3.6,"sun"
"27-07-14",0,28.3,15,4.1,"sun"
"28-07-14",0,30.6,15,3.7,"sun"
"29-07-14",0,30,15.6,2.8,"sun"
"30-07-14",0,29.4,14.4,3.4,"sun"
"31-07-14",0,30.6,17.8,4.1,"sun"
"01-08-14",0,28.9,15,3.3,"sun"
"02-08-14",0.5,29.4,15.6,1.7,"rain"
"03-08-14",0,31.7,14.4,2.6,"sun"
"04-08-14",0,32.8,16.1,2.6,"sun"
"05-08-14",0,25,13.9,2.7,"sun"
"06-08-14",0,26.1,15,2.2,"fog"
"07-08-14",0,25.6,13.3,2.4,"fog"
"08-08-14",0,25.6,13.3,2.9,"sun"
"09-08-14",0,27.2,15.6,4.1,"sun"
"10-08-14",0,30.6,13.9,3.4,"sun"
"11-08-14",0.5,35.6,17.8,2.6,"rain"
"12-08-14",12.7,27.2,17.2,3.1,"rain"
"13-08-14",21.6,23.3,15,2.7,"rain"
"14-08-14",0,21.1,17.2,0.6,"sun"
"15-08-14",1,24.4,16.7,1.5,"rain"
"16-08-14",0,25.6,15.6,2.2,"sun"
"17-08-14",0,27.8,15,2.8,"sun"
"18-08-14",0,29.4,15.6,3.3,"sun"
"19-08-14",0,27.2,15.6,2.4,"sun"
"20-08-14",0,21.7,13.9,3.6,"sun"
"21-08-14",0,21.1,11.1,1.7,"sun"
"22-08-14",0,23.9,13.3,2.9,"sun"
"23-08-14",0,27.8,13.9,2,"sun"
"24-08-14",0,25,13.3,2.3,"sun"
"25-08-14",0,28.9,14.4,2,"sun"
"26-08-14",0,31.1,15.6,1.8,"sun"
"27-08-14",0,28.9,16.1,1.6,"sun"
"28-08-14",0,23.3,14.4,2.3,"sun"
"29-08-14",0,22.8,15,3.4,"sun"
"30-08-14",8.4,17.8,15,2.2,"rain"
"31-08-14",1.3,21.1,13.9,1.9,"rain"
"01-09-14",0,23.3,12.8,2.5,"sun"
"02-09-14",3,20,13.9,4.3,"rain"
"03-09-14",0,20.6,12.8,2.7,"sun"
"04-09-14",0,23.9,11.1,3.1,"fog"
"05-09-14",0,27.8,13.9,6.5,"fog"
"06-09-14",0,32.2,15,2.9,"sun"
"07-09-14",0,28.3,13.3,2.1,"sun"
"08-09-14",0,21.1,13.3,2.8,"sun"
"09-09-14",0,21.7,13.3,2.3,"sun"
"10-09-14",0,22.2,12.2,3.9,"sun"
"11-09-14",0,24.4,12.8,5.3,"sun"
"12-09-14",0,24.4,12.8,5.9,"sun"
"13-09-14",0,28.3,10,4.2,"sun"
"14-09-14",0,30,11.7,1.8,"sun"
"15-09-14",0,30.6,12.2,1.2,"sun"
"16-09-14",0,22.2,13.9,2.8,"sun"
"17-09-14",0.5,22.8,14.4,2.3,"rain"
"18-09-14",0.3,19.4,15,3.1,"rain"
"19-09-14",0,23.9,16.1,2.8,"sun"
"20-09-14",0,24.4,14.4,4.4,"fog"
"21-09-14",0,26.1,12.8,3,"sun"
"22-09-14",0.3,22.2,15,2.1,"rain"
"23-09-14",18.3,18.9,14.4,2.5,"rain"
"24-09-14",20.3,18.9,14.4,2.7,"rain"
"25-09-14",4.3,21.7,14.4,2.5,"rain"
"26-09-14",8.9,20,13.9,3.3,"rain"
"27-09-14",0,20.6,11.7,3.2,"fog"
"28-09-14",0,18.9,12.2,2,"fog"
"29-09-14",0.8,16.7,11.1,3.5,"rain"
"30-09-14",0,19.4,12.2,2.6,"sun"
"01-10-14",0,18.3,11.1,2.1,"sun"
"02-10-14",0,19.4,10,2,"sun"
"03-10-14",0,22.2,8.9,1,"sun"
"04-10-14",0,21.7,12.2,1.2,"sun"
"05-10-14",0,23.9,11.7,1.4,"fog"
"06-10-14",0,25.6,13.3,2.5,"fog"
"07-10-14",0,18.9,13.9,1,"fog"
"08-10-14",0,20.6,12.8,1.8,"fog"
"09-10-14",0,17.2,11.1,1,"fog"
"10-10-14",0.3,18.3,10,3.8,"rain"
"11-10-14",7.4,18.3,11.7,3.5,"rain"
"12-10-14",0,17.8,11.7,2.1,"sun"
"13-10-14",7.6,21.1,10,3.1,"rain"
"14-10-14",7.1,16.7,11.7,2.2,"rain"
"15-10-14",8.6,16.1,11.7,4.7,"rain"
"16-10-14",0,20.6,11.1,3.3,"sun"
"17-10-14",3.3,16.7,11.7,3,"rain"
"18-10-14",15,19.4,13.9,1.9,"rain"
"19-10-14",0,22.2,12.8,3.2,"sun"
"20-10-14",11.7,16.1,12.2,3.1,"rain"
"21-10-14",1,16.1,11.7,4.7,"rain"
"22-10-14",32,15.6,11.7,5,"rain"
"23-10-14",9.4,14.4,8.3,4.6,"rain"
"24-10-14",4.1,14.4,8.9,3.2,"rain"
"25-10-14",6.1,16.7,8.3,5.4,"rain"
"26-10-14",1.5,12.8,7.8,5,"rain"
"27-10-14",0.8,15.6,6.7,2.4,"rain"
"28-10-14",12.7,15,9.4,3.9,"rain"
"29-10-14",0.5,16.7,11.7,3.1,"rain"
"30-10-14",25.4,15.6,11.1,3.2,"rain"
"31-10-14",17,12.8,8.3,2,"rain"
"01-11-14",0,11.1,7.2,1.2,"fog"
"02-11-14",1.8,13.3,7.2,2.9,"rain"
"03-11-14",10.9,13.9,11.1,4.8,"rain"
"04-11-14",4.1,14.4,10.6,3.3,"rain"
"05-11-14",4.8,15,10.6,2.1,"rain"
"06-11-14",4.1,16.7,10.6,6.7,"rain"
"07-11-14",0,14.4,7.2,2.3,"sun"
"08-11-14",0,12.8,3.9,0.8,"fog"
"09-11-14",5.1,13.3,7.8,3,"rain"
"10-11-14",0,11.1,5.6,3.9,"sun"
"11-11-14",0,7.8,1.1,7.7,"sun"
"12-11-14",0,6.7,0,7.6,"sun"
"13-11-14",0,7.2,0.6,4.7,"sun"
"14-11-14",0,7.2,-2.1,4.5,"sun"
"15-11-14",0,8.3,-1.6,4.2,"sun"
"16-11-14",0,9.4,-2.1,4.2,"sun"
"17-11-14",0,10.6,-2.1,1.9,"sun"
"18-11-14",0,7.2,-0.5,0.9,"sun"
"19-11-14",0,11.1,2.2,1.9,"sun"
"20-11-14",3.6,11.1,5.6,2.1,"rain"
"21-11-14",15.2,11.1,8.3,4.7,"rain"
"22-11-14",0.5,9.4,6.7,4.7,"rain"
"23-11-14",11.9,12.8,5.6,5.1,"rain"
"24-11-14",1.3,11.7,4.4,3.8,"rain"
"25-11-14",18.3,13.9,9.4,4.5,"rain"
"26-11-14",0.3,15,12.2,3.9,"rain"
"27-11-14",3.3,14.4,11.7,6.6,"rain"
"28-11-14",34.3,12.8,3.3,5.8,"rain"
"29-11-14",3.6,4.4,-4.3,5.3,"snow"
"30-11-14",0,2.8,-4.9,4.4,"sun"
"01-12-14",0,4.4,-3.2,2.2,"sun"
"02-12-14",0,5.6,-3.2,5.7,"fog"
"03-12-14",0,10,0,3.6,"sun"
"04-12-14",0.8,8.3,3.9,1.1,"rain"
"05-12-14",3,12.8,6.7,3.1,"rain"
"06-12-14",7.4,11.7,7.8,3.6,"rain"
"07-12-14",0,14.4,6.1,2.8,"sun"
"08-12-14",9.1,14.4,8.9,4.2,"rain"
"09-12-14",9.9,16.1,10.6,5.1,"rain"
"10-12-14",13,18.9,10,6.7,"rain"
"11-12-14",6.9,14.4,8.3,6.4,"rain"
"12-12-14",0,11.1,7.2,3.7,"sun"
"13-12-14",0,10,3.9,1.1,"fog"
"14-12-14",0,12.8,1.7,3.5,"fog"
"15-12-14",0,12.2,6.7,5.9,"sun"
"16-12-14",0,10,8.3,4,"sun"
"17-12-14",2.8,8.9,6.1,1.6,"rain"
"18-12-14",13,9.4,6.7,3.1,"rain"
"19-12-14",3,11.1,7.2,4.3,"rain"
"20-12-14",19.6,12.8,6.7,5.5,"rain"
"21-12-14",0,12.8,10,5.2,"sun"
